AREFNO,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped Location,Ped Movement,Mode of Travel
1190200905,HAVERING,15,551457,188312,1,1 DRIVER/RIDER,1 MALE,16-24,21,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200906,BARNET,30,527957,195861,1,1 DRIVER/RIDER,2 FEMALE,60+,90,1,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,4 CAR
1190200909,SOUTHWARK,8,534566,176775,1,1 DRIVER/RIDER,1 MALE,25-59,36,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,3 POWERED 2 WHEELER
1190200912,ISLINGTON,3,530022,185268,1,3 PEDESTRIAN,2 FEMALE,60+,72,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190200914,HARINGEY,31,533775,189547,1,1 DRIVER/RIDER,1 MALE,16-24,24,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200914,HARINGEY,31,533775,189547,2,1 DRIVER/RIDER,1 MALE,25-59,50,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200915,WANDSWORTH,10,524213,174966,1,3 PEDESTRIAN,1 MALE,25-59,43,1,3 SLIGHT,09 IN ROAD - NOT CROSSING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190200916,KINGSTON-UPON-THAMES,23,518123,169000,1,3 PEDESTRIAN,2 FEMALE,25-59,52,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190200919,WESTMINSTER,1,529039,181241,1,3 PEDESTRIAN,1 MALE,25-59,35,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,3 FROM DRIVERS O/SIDE,1 PEDESTRIAN
1190200922,SOUTHWARK,8,532128,174373,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200925,HAMMERSMITH & FULHAM,11,524176,178231,1,1 DRIVER/RIDER,1 MALE,25-59,59,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200930,MERTON,22,523258,170301,1,3 PEDESTRIAN,1 MALE,60+,87,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190200939,HAVERING,15,552176,189682,1,1 DRIVER/RIDER,2 FEMALE,25-59,31,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190200942,WESTMINSTER,1,526137,180631,1,3 PEDESTRIAN,2 FEMALE,25-59,48,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190200944,WESTMINSTER,1,529442,178589,1,1 DRIVER/RIDER,1 MALE,25-59,50,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200948,BARNET,30,522766,187515,1,1 DRIVER/RIDER,1 MALE,25-59,41,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,4 CAR
1190200950,EALING,27,517575,183076,1,1 DRIVER/RIDER,1 MALE,25-59,28,1,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,3 POWERED 2 WHEELER
1190200959,HACKNEY,4,533553,185302,1,1 DRIVER/RIDER,2 FEMALE,16-24,24,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200964,REDBRIDGE,14,543998,184944,1,3 PEDESTRIAN,1 MALE,0-15,7,1,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190200966,HAMMERSMITH & FULHAM,11,523606,177918,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200970,LAMBETH,9,529678,175424,1,3 PEDESTRIAN,2 FEMALE,0-15,11,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190200971,NEWHAM,17,541192,184010,1,3 PEDESTRIAN,2 FEMALE,16-24,22,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190200972,HAVERING,15,552590,188449,1,1 DRIVER/RIDER,1 MALE,25-59,31,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190200973,CROYDON,20,531321,160424,1,1 DRIVER/RIDER,2 FEMALE,60+,68,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200977,ISLINGTON,3,531915,186055,1,1 DRIVER/RIDER,2 FEMALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190200983,WALTHAM FOREST,13,538097,187913,1,1 DRIVER/RIDER,1 MALE,25-59,28,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200983,WALTHAM FOREST,13,538097,187913,2,2 PASSENGER,1 MALE,0-15,12,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200987,GREENWICH,6,543553,177943,1,1 DRIVER/RIDER,1 MALE,25-59,28,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190200988,WESTMINSTER,1,529496,177914,1,1 DRIVER/RIDER,1 MALE,25-59,44,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190200988,WESTMINSTER,1,529496,177914,2,1 DRIVER/RIDER,1 MALE,25-59,37,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200989,LAMBETH,9,530453,173464,1,1 DRIVER/RIDER,2 FEMALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200990,EALING,27,514175,179806,1,1 DRIVER/RIDER,1 MALE,25-59,55,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190200994,LAMBETH,9,529948,175619,1,2 PASSENGER,2 FEMALE,25-59,43,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190200994,LAMBETH,9,529948,175619,2,2 PASSENGER,2 FEMALE,25-59,51,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190200994,LAMBETH,9,529948,175619,3,2 PASSENGER,2 FEMALE,25-59,44,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190200997,GREENWICH,6,540360,177756,1,2 PASSENGER,2 FEMALE,0-15,11,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200997,GREENWICH,6,540360,177756,2,2 PASSENGER,1 MALE,0-15,11,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190200998,LAMBETH,9,530551,170071,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190200999,WESTMINSTER,1,524661,182186,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201001,EALING,27,519618,182009,1,1 DRIVER/RIDER,1 MALE,25-59,46,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201002,TOWER HAMLETS,5,535673,180824,1,1 DRIVER/RIDER,1 MALE,25-59,42,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201003,WANDSWORTH,10,528396,173081,1,1 DRIVER/RIDER,1 MALE,25-59,28,1,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,2 PEDAL CYCLE
1190201005,SOUTHWARK,8,533566,179623,1,1 DRIVER/RIDER,1 MALE,0-15,12,1,2 SERIOUS,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,2 PEDAL CYCLE
1190201009,TOWER HAMLETS,5,537028,180348,1,1 DRIVER/RIDER,2 FEMALE,60+,63,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201015,WESTMINSTER,1,530390,180823,1,1 DRIVER/RIDER,1 MALE,16-24,20,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201020,HACKNEY,4,534730,186629,1,1 DRIVER/RIDER,1 MALE,25-59,29,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201021,HARINGEY,31,533861,189913,1,3 PEDESTRIAN,1 MALE,25-59,31,2,2 SERIOUS,06 ON FOOTPATH - VERGE,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190201021,HARINGEY,31,533861,189913,2,3 PEDESTRIAN,1 MALE,25-59,40,2,2 SERIOUS,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201023,CAMDEN,2,530037,181239,1,1 DRIVER/RIDER,1 MALE,25-59,49,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201024,SOUTHWARK,8,533675,176315,1,1 DRIVER/RIDER,1 MALE,25-59,31,1,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,2 PEDAL CYCLE
1190201027,TOWER HAMLETS,5,538184,181736,1,1 DRIVER/RIDER,1 MALE,16-24,18,1,2 SERIOUS,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,3 POWERED 2 WHEELER
1190201031,TOWER HAMLETS,5,534563,181318,1,3 PEDESTRIAN,1 MALE,25-59,39,1,2 SERIOUS,04 CROSSING ROAD WITHIN 50M XING,9 UNKNOWN OR OTHER,1 PEDESTRIAN
1190201033,WANDSWORTH,10,527826,172587,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,9 PRIVATE HIRE
1190201034,GREENWICH,6,544679,177785,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201040,HACKNEY,4,533471,183616,1,3 PEDESTRIAN,1 MALE,25-59,25,3,2 SERIOUS,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201040,HACKNEY,4,533471,183616,2,3 PEDESTRIAN,1 MALE,25-59,29,3,3 SLIGHT,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201040,HACKNEY,4,533471,183616,3,3 PEDESTRIAN,1 MALE,16-24,19,3,3 SLIGHT,06 ON FOOTPATH - VERGE,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201044,BARNET,30,520925,192841,1,1 DRIVER/RIDER,1 MALE,25-59,35,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201048,BARKING & DAGENHAM,16,549597,183311,1,1 DRIVER/RIDER,2 FEMALE,25-59,51,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201051,SOUTHWARK,8,534824,178828,1,1 DRIVER/RIDER,2 FEMALE,16-24,21,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201054,WESTMINSTER,1,529112,181011,1,1 DRIVER/RIDER,1 MALE,25-59,44,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,2 PEDAL CYCLE
1190201059,HILLINGDON,26,508632,181883,1,1 DRIVER/RIDER,1 MALE,25-59,35,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201059,HILLINGDON,26,508632,181883,2,1 DRIVER/RIDER,1 MALE,25-59,25,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201065,WANDSWORTH,10,525545,174855,1,1 DRIVER/RIDER,1 MALE,25-59,52,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,3 POWERED 2 WHEELER
1190201067,BEXLEY,18,550470,175608,1,1 DRIVER/RIDER,2 FEMALE,60+,61,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201070,WALTHAM FOREST,13,537284,189341,1,3 PEDESTRIAN,1 MALE,16-24,23,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201074,SOUTHWARK,8,531435,179636,1,1 DRIVER/RIDER,2 FEMALE,25-59,25,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201081,WANDSWORTH,10,527823,171136,1,1 DRIVER/RIDER,1 MALE,25-59,30,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201084,WANDSWORTH,10,528622,171968,1,3 PEDESTRIAN,2 FEMALE,25-59,29,1,2 SERIOUS,01 CROSSING ROAD ON PED XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201089,HAVERING,15,555602,191705,1,1 DRIVER/RIDER,1 MALE,25-59,58,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201092,HARINGEY,31,529392,190204,1,1 DRIVER/RIDER,2 FEMALE,25-59,49,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201094,WANDSWORTH,10,525979,175551,1,1 DRIVER/RIDER,1 MALE,25-59,47,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201095,BROMLEY,19,540755,168434,1,1 DRIVER/RIDER,1 MALE,16-24,17,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201101,RICHMOND-UPON-THAMES,24,514186,173971,1,1 DRIVER/RIDER,1 MALE,16-24,20,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201102,HARINGEY,31,533183,189565,1,1 DRIVER/RIDER,2 FEMALE,25-59,29,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201102,HARINGEY,31,533183,189565,2,2 PASSENGER,'-1 UNKNOWN,U,,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201104,ENFIELD,32,532573,192532,1,1 DRIVER/RIDER,2 FEMALE,25-59,30,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201106,SOUTHWARK,8,534760,177574,1,1 DRIVER/RIDER,1 MALE,25-59,35,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201108,WANDSWORTH,10,528437,172047,1,1 DRIVER/RIDER,1 MALE,25-59,38,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,9 PRIVATE HIRE
1190201109,LEWISHAM,7,536042,178014,1,1 DRIVER/RIDER,1 MALE,25-59,52,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,7 GOODS VEHICLE
1190201112,ENFIELD,32,532640,197248,1,1 DRIVER/RIDER,1 MALE,25-59,51,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201116,GREENWICH,6,537418,176910,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201118,HARROW,29,513393,186312,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201120,BRENT,28,522570,185536,1,2 PASSENGER,1 MALE,25-59,56,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190201121,NEWHAM,17,541042,182916,1,1 DRIVER/RIDER,1 MALE,25-59,33,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,5 TAXI
1190201122,BEXLEY,18,549698,174302,1,1 DRIVER/RIDER,2 FEMALE,25-59,35,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201122,BEXLEY,18,549698,174302,2,1 DRIVER/RIDER,2 FEMALE,25-59,35,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201131,CROYDON,20,533128,164721,1,2 PASSENGER,1 MALE,60+,82,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190201132,CAMDEN,2,528350,184624,1,1 DRIVER/RIDER,1 MALE,25-59,34,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201134,TOWER HAMLETS,5,536618,182599,1,1 DRIVER/RIDER,2 FEMALE,25-59,34,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201136,HAVERING,15,549926,188410,1,1 DRIVER/RIDER,1 MALE,25-59,27,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201139,BARNET,30,525818,191425,1,1 DRIVER/RIDER,1 MALE,25-59,49,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201143,NEWHAM,17,543958,182820,1,1 DRIVER/RIDER,2 FEMALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201146,BARKING & DAGENHAM,16,544292,184733,1,1 DRIVER/RIDER,1 MALE,25-59,29,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201147,HOUNSLOW,25,515398,176435,1,1 DRIVER/RIDER,1 MALE,25-59,35,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201149,CROYDON,20,532437,165905,1,1 DRIVER/RIDER,1 MALE,25-59,35,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201152,WESTMINSTER,1,530149,178466,1,1 DRIVER/RIDER,1 MALE,60+,73,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,5 TAXI
1190201153,ENFIELD,32,534386,197499,1,1 DRIVER/RIDER,1 MALE,25-59,49,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201155,HOUNSLOW,25,514966,176513,1,1 DRIVER/RIDER,1 MALE,25-59,37,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201156,CAMDEN,2,525533,184785,1,1 DRIVER/RIDER,1 MALE,16-24,22,1,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,3 POWERED 2 WHEELER
1190201159,ISLINGTON,3,530635,184456,1,2 PASSENGER,'-1 UNKNOWN,U,,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201159,ISLINGTON,3,530635,184456,2,2 PASSENGER,'-1 UNKNOWN,U,,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201160,WESTMINSTER,1,528681,178416,1,2 PASSENGER,1 MALE,16-24,24,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,9 PRIVATE HIRE
1190201160,WESTMINSTER,1,528681,178416,2,2 PASSENGER,2 FEMALE,16-24,23,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,9 PRIVATE HIRE
1190201163,CROYDON,20,531297,167848,1,3 PEDESTRIAN,2 FEMALE,25-59,26,1,3 SLIGHT,01 CROSSING ROAD ON PED XING,1 FROM DRIVERS N/SIDE,1 PEDESTRIAN
1190201165,SUTTON,21,530099,165181,1,1 DRIVER/RIDER,2 FEMALE,16-24,24,1,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201169,WESTMINSTER,1,528457,179651,1,2 PASSENGER,2 FEMALE,25-59,43,2,3 SLIGHT,'-2 NOT APPLICABLE,1 FROM DRIVERS N/SIDE,6 BUS OR COACH
1190201169,WESTMINSTER,1,528457,179651,2,2 PASSENGER,1 MALE,0-15,5,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190201170,LAMBETH,9,530734,174504,1,1 DRIVER/RIDER,1 MALE,25-59,38,1,2 SERIOUS,'-2 NOT APPLICABLE,2 FROM DRIVERS N/SIDE MSK,2 PEDAL CYCLE
1190201173,HARINGEY,31,528469,189077,1,3 PEDESTRIAN,2 FEMALE,16-24,20,1,3 SLIGHT,04 CROSSING ROAD WITHIN 50M XING,2 FROM DRIVERS N/SIDE MSK,1 PEDESTRIAN
1190201174,HOUNSLOW,25,510497,178858,1,1 DRIVER/RIDER,1 MALE,25-59,37,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201176,REDBRIDGE,14,541016,191263,1,3 PEDESTRIAN,1 MALE,25-59,56,1,3 SLIGHT,08 IN CENTRE OF CARRIAGEWAY,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201181,CROYDON,20,532344,165217,1,1 DRIVER/RIDER,1 MALE,16-24,18,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201183,HACKNEY,4,534952,184726,1,3 PEDESTRIAN,2 FEMALE,16-24,17,2,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201183,HACKNEY,4,534952,184726,2,3 PEDESTRIAN,2 FEMALE,16-24,18,2,3 SLIGHT,05 CROSSING ROAD (NOT ON XING),'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201186,HILLINGDON,26,504765,174930,1,1 DRIVER/RIDER,1 MALE,25-59,48,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201187,HAVERING,15,553364,190497,1,1 DRIVER/RIDER,2 FEMALE,60+,70,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201187,HAVERING,15,553364,190497,2,2 PASSENGER,1 MALE,0-15,9,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201187,HAVERING,15,553364,190497,3,1 DRIVER/RIDER,1 MALE,25-59,39,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201188,CAMDEN,2,529094,184041,1,1 DRIVER/RIDER,1 MALE,25-59,40,1,3 SLIGHT,'-2 NOT APPLICABLE,7 IN RD FACING TRAFFIC,3 POWERED 2 WHEELER
1190201189,WALTHAM FOREST,13,538313,186137,1,2 PASSENGER,2 FEMALE,25-59,27,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190201189,WALTHAM FOREST,13,538313,186137,2,2 PASSENGER,1 MALE,0-15,7,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190201190,BRENT,28,521193,188586,1,1 DRIVER/RIDER,1 MALE,25-59,47,2,2 SERIOUS,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201190,BRENT,28,521193,188586,2,1 DRIVER/RIDER,1 MALE,25-59,54,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,6 BUS OR COACH
1190201192,HARINGEY,31,532879,188296,1,3 PEDESTRIAN,1 MALE,0-15,5,1,3 SLIGHT,09 IN ROAD - NOT CROSSING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201209,BRENT,28,520265,188829,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201210,SOUTHWARK,8,532429,177454,1,1 DRIVER/RIDER,1 MALE,25-59,32,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201211,WALTHAM FOREST,13,538427,188667,1,1 DRIVER/RIDER,1 MALE,25-59,37,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,2 PEDAL CYCLE
1190201214,HACKNEY,4,535897,184555,1,1 DRIVER/RIDER,1 MALE,25-59,26,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201214,HACKNEY,4,535897,184555,2,2 PASSENGER,1 MALE,16-24,24,3,3 SLIGHT,'-2 NOT APPLICABLE,9 UNKNOWN OR OTHER,4 CAR
1190201214,HACKNEY,4,535897,184555,3,1 DRIVER/RIDER,1 MALE,25-59,38,3,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201215,GREENWICH,6,543529,173474,1,2 PASSENGER,2 FEMALE,25-59,38,1,3 SLIGHT,'-2 NOT APPLICABLE,3 FROM DRIVERS O/SIDE,4 CAR
1190201217,BARNET,30,524924,189399,1,1 DRIVER/RIDER,1 MALE,25-59,28,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201217,BARNET,30,524924,189399,2,2 PASSENGER,2 FEMALE,U,,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
1190201219,HARROW,29,518209,190043,1,3 PEDESTRIAN,1 MALE,25-59,39,1,1 FATAL,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201222,LAMBETH,9,531871,175789,1,1 DRIVER/RIDER,1 MALE,25-59,46,1,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,3 POWERED 2 WHEELER
1190201223,CROYDON,20,531876,166616,1,3 PEDESTRIAN,1 MALE,25-59,30,1,2 SERIOUS,04 CROSSING ROAD WITHIN 50M XING,'-2 NOT APPLICABLE,1 PEDESTRIAN
1190201225,TOWER HAMLETS,5,538006,182914,1,1 DRIVER/RIDER,1 MALE,25-59,53,2,3 SLIGHT,'-2 NOT APPLICABLE,'-2 NOT APPLICABLE,4 CAR
